ArX_C_NMR,ArX_C_isotropic,ArX_C_Mulliken,ArX_C_area,ArX_R_isotropic,ArX_R_Mulliken,ArX_R_area,ArX_bond_order,ArX_bond_length,ArX_E_HOMO,ArX_E_LUMO,ArX_electroneg,ArX_hardness,ArX_dipole,ArB(OR)2_C_NMR,ArB(OR)2_C_isotropic,ArB(OR)2_C_Mulliken,ArB(OR)2_C_area,ArB(OR)2_B_isotropic,ArB(OR)2_B_Mulliken,ArB(OR)2_B_area,ArB(OR)2_bond_order,ArB(OR)2_bond_length,ArB(OR)2_HOMO,ArB(OR)2_LUMO,ArB(OR)2_electroneg,Ar-B(OR)2_hardness,Ar-B(OR)2_dipole,catalyst_Pd_charge,catalyst_Pd_expoarea,catalyst_P_charge,catalyst_P_expoarea,catalyst_HOMO,catalyst_LUMO,catalyst_dipole,catalyst_area,catalyst_PSA,catalyst_volume,catalyst_ovality,catalyst_weight,catalyst_H,tres(s),T,Loading,Scheme,catalyst,Yield
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,72.8,1.314,1b-2c,P1_L2,87
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,319.6,94.9,1.171,1b-2c,P1_L3,83.6
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,299.9,73.5,2.501,1b-2c,P1_L1,99.8
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,237.1,95.6,1.554,1b-2c,P1_L3,79.9
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,87,1.801,1b-2c,P1_L2,84.6
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,196,110,1.412,1b-2c,P1_L2,84.5
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,202.8,108.8,1.358,1b-2c,P1_L1,67.3
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,205.1,76.3,1.655,1b-2c,P1_L2,82.7
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,222.9,74.7,1.572,1b-2c,P1_L1,81.6
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,167.6,73.2,2.287,1b-2c,P1_L1,87.9
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,200.4,75.8,1.947,1b-2c,P1_L2,98.7
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,84.2,2.507,1b-2c,P1_L2,88.9
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,600,98.2,2.51,1b-2c,P1_L3,82.8
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,600,97.7,2.501,1b-2c,P1_L1,83.8
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,70.7,1.144,1b-2c,P1_L2,79.3
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,149.9,93,2.51,1b-2c,P1_L3,84.2
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,600,96.7,0.739,1b-2c,P1_L1,77.8
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,216.2,105.7,1.386,1b-2c,P1_L3,85.6
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,600,97.3,0.715,1b-2c,P1_L1,84.7
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,600,88.6,0.977,1b-2c,P1_L1,85.6
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,77.4,1.193,1b-2c,P1_L2,78.9
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,77.2,1.314,1b-2c,P1_L2,88.4
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,126.4,97.6,2.51,1b-2c,P1_L3,72.6
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,276.4,69.3,2.507,1b-2c,P1_L2,99.5
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,60,110,0.643,1b-2c,P1_L1,83.2
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,60,110,0.667,1b-2c,P1_L1,70.1
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,258.2,71.6,2.507,1b-2c,P1_L2,84.5
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,211.7,104.7,1.193,1b-2c,P1_L2,77.8
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,113.3,110,1.12,1b-2c,P1_L1,91.1
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,58.7,2.507,1b-2c,P1_L2,86.3
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,60,110,1.096,1b-2c,P1_L1,94.5
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,154.1,110,1.096,1b-2c,P1_L1,88.6
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,72.4,2.507,1b-2c,P1_L2,84.4
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,124.49,65.132,0.211,7.426,88.474,0.367,16.271,0.99,1.569,-0.2209,-0.0322,0.1265,0.0944,4.27,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,60,110,0.977,1b-2c,P1_L1,54.2
